placeDcid,placeName,Date:RetailDrugDistribution_DrugDistribution_TincuredOpium,Value:RetailDrugDistribution_DrugDistribution_TincuredOpium,Source:RetailDrugDistribution_DrugDistribution_TincuredOpium
geoId/12035,Flagler County,2016-01,2.4,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2016-04,0.8,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2016-10,1.6,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2017-01,1.6,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2017-04,0.8,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12035,Flagler County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12043,Glades County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12043,Glades County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12043,Glades County,2012-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12043,Glades County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12051,Hendry County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12051,Hendry County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12051,Hendry County,2012-07,0.04,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12051,Hendry County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12061,Indian River County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12061,Indian River County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12061,Indian River County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12061,Indian River County,2016-10,1.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2011-01,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2011-07,0.33,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2016-01,0.56,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2016-04,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2016-10,0.38,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2017-01,0.38,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2017-04,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12069,Lake County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2011-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2011-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2016-01,0.85,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2016-04,0.28,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2016-10,0.56,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2017-01,0.56,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2017-04,0.28,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12083,Marion County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12085,Martin County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12085,Martin County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12085,Martin County,2012-07,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12085,Martin County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2011-10,3.98,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2012-01,1.99,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2012-04,3.25,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2012-07,9.13,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2016-07,4.73,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12086,Miami-Dade County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2011-10,0.48,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2012-01,0.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2012-07,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12087,Monroe County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2011-01,31.76,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2011-04,23.63,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2011-07,63.51,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2011-10,57.75,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2012-01,68.25,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2012-04,21,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2012-07,10.5,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12095,Orange County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12099,Palm Beach County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12099,Palm Beach County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12099,Palm Beach County,2012-07,2.43,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12099,Palm Beach County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2016-01,1.65,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2016-04,0.55,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2016-10,1.1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2017-01,1.1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2017-04,0.55,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12107,Putnam County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2016-01,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2016-04,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2016-10,0.09,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2017-01,0.09,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2017-04,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12109,St. Johns County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12117,Seminole County,2011-01,0.71,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12117,Seminole County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12117,Seminole County,2011-07,1.42,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12117,Seminole County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2016-01,1.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2016-04,0.38,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2016-10,0.77,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2017-01,0.77,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2017-04,0.38,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12119,Sumter County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2011-01,0.33,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2011-07,0.67,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2016-01,7.43,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2016-04,2.48,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2016-10,4.95,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2017-01,4.95,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2017-04,2.48,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/12127,Volusia County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2011-10,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2012-04,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13035,Butts County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2011-10,1.9,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2012-04,0.63,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13063,Clayton County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2011-10,1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2012-04,0.33,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13077,Coweta County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2011-10,0.17,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2012-04,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13089,DeKalb County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2011-10,0.84,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2012-04,0.28,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13113,Fayette County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2011-10,0.48,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2012-04,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13121,Fulton County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2011-10,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2012-04,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13149,Heard County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13151,Henry County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13151,Henry County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13151,Henry County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13151,Henry County,2011-10,1.61,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13151,Henry County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/13151,Henry County,2012-04,0.54,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
